Performing a staged update
FINISH REMOVEFILE dictionaries/en-US.dic
FINISH REMOVEFILE dictionaries/en-US.aff
FINISH REMOVEFILE dependentlibs.list
FINISH REMOVEFILE chrome.manifest
FINISH REMOVEFILE browser/searchplugins/yahoo.xml
FINISH REMOVEFILE browser/searchplugins/wikipedia.xml
FINISH REMOVEFILE browser/searchplugins/twitter.xml
FINISH REMOVEFILE browser/searchplugins/ecosia.xml
FINISH REMOVEFILE browser/searchplugins/duckduckgo-palemoon.xml
FINISH REMOVEFILE browser/searchplugins/bing.xml
FINISH REMOVEFILE browser/omni.ja
FINISH REMOVEFILE browser/icons/mozicon128.png
FINISH REMOVEFILE browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
FINISH REMOVEFILE browser/components/libbrowsercomps.so
FINISH REMOVEFILE browser/components/components.manifest
FINISH REMOVEFILE browser/chrome/icons/default/default48.png
FINISH REMOVEFILE browser/chrome/icons/default/default32.png
FINISH REMOVEFILE browser/chrome/icons/default/default16.png
FINISH REMOVEFILE browser/chrome.manifest
FINISH REMOVEFILE browser/blocklist.xml
FINISH REMOVEFILE application.ini
FINISH REMOVEDIR icons/
non-fatal error removing directory: icons/, rv: 0, err: 39
FINISH REMOVEDIR fonts/
non-fatal error removing directory: fonts/, rv: 0, err: 39
FINISH REMOVEDIR dictionaries/
non-fatal error removing directory: dictionaries/, rv: 0, err: 39
FINISH REMOVEDIR defaults/pref/
non-fatal error removing directory: defaults/pref/, rv: 0, err: 39
FINISH REMOVEDIR defaults/
non-fatal error removing directory: defaults/, rv: 0, err: 39
FINISH REMOVEDIR browser/searchplugins/
non-fatal error removing directory: browser/searchplugins/, rv: 0, err: 39
FINISH REMOVEDIR browser/icons/
non-fatal error removing directory: browser/icons/, rv: 0, err: 39
FINISH REMOVEDIR browser/extensions/
non-fatal error removing directory: browser/extensions/, rv: 0, err: 39
FINISH REMOVEDIR browser/components/
non-fatal error removing directory: browser/components/, rv: 0, err: 39
FINISH REMOVEDIR browser/chrome/icons/default/
